"kobo_farmer_id","country","name_question","name_choice","module","theme","indicator","label_choice","label_question","type","type_question","list_name","name_question_recla"
"276519012","zimbabwe","_3_3_1_4","none","performance","environmental","biodiversity_diversity","None: No mammals observed.","**How would you describe the diversity of mammals on your farm?**","select_one 3_3_1_4","select_one","3_3_1_4","_3_3_1_4"
"276524020","zimbabwe","_3_3_1_4","low","performance","environmental","biodiversity_diversity","Low diversity: Rarely seen or limited to a few species.","**How would you describe the diversity of mammals on your farm?**","select_one 3_3_1_4","select_one","3_3_1_4","_3_3_1_4"
"276771369","zimbabwe","_3_3_1_4","medium","performance","environmental","biodiversity_diversity","Medium diversity: Regularly seen with several species.","**How would you describe the diversity of mammals on your farm?**","select_one 3_3_1_4","select_one","3_3_1_4","_3_3_1_4"
"276771508","zimbabwe","_3_3_1_4","medium","performance","environmental","biodiversity_diversity","Medium diversity: Regularly seen with several species.","**How would you describe the diversity of mammals on your farm?**","select_one 3_3_1_4","select_one","3_3_1_4","_3_3_1_4"
"276771578","zimbabwe","_3_3_1_4","medium","performance","environmental","biodiversity_diversity","Medium diversity: Regularly seen with several species.","**How would you describe the diversity of mammals on your farm?**","select_one 3_3_1_4","select_one","3_3_1_4","_3_3_1_4"
"276851467","zimbabwe","_3_3_1_4","medium","performance","environmental","biodiversity_diversity","Medium diversity: Regularly seen with several species.","**How would you describe the diversity of mammals on your farm?**","select_one 3_3_1_4","select_one","3_3_1_4","_3_3_1_4"
"276851500","zimbabwe","_3_3_1_4","low","performance","environmental","biodiversity_diversity","Low diversity: Rarely seen or limited to a few species.","**How would you describe the diversity of mammals on your farm?**","select_one 3_3_1_4","select_one","3_3_1_4","_3_3_1_4"
"276851554","zimbabwe","_3_3_1_4","low","performance","environmental","biodiversity_diversity","Low diversity: Rarely seen or limited to a few species.","**How would you describe the diversity of mammals on your farm?**","select_one 3_3_1_4","select_one","3_3_1_4","_3_3_1_4"
"276851608","zimbabwe","_3_3_1_4","high","performance","environmental","biodiversity_diversity","High diversity: Abundant presence with a wide variety of species.","**How would you describe the diversity of mammals on your farm?**","select_one 3_3_1_4","select_one","3_3_1_4","_3_3_1_4"
"276851610","zimbabwe","_3_3_1_4","high","performance","environmental","biodiversity_diversity","High diversity: Abundant presence with a wide variety of species.","**How would you describe the diversity of mammals on your farm?**","select_one 3_3_1_4","select_one","3_3_1_4","_3_3_1_4"
"276851613","zimbabwe","_3_3_1_4","medium","performance","environmental","biodiversity_diversity","Medium diversity: Regularly seen with several species.","**How would you describe the diversity of mammals on your farm?**","select_one 3_3_1_4","select_one","3_3_1_4","_3_3_1_4"
"278927456","zimbabwe","_3_3_1_4","low","performance","environmental","biodiversity_diversity","Low diversity: Rarely seen or limited to a few species.","**How would you describe the diversity of mammals on your farm?**","select_one 3_3_1_4","select_one","3_3_1_4","_3_3_1_4"
"272780329","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"272780344","zimbabwe","_3_3_1_5","medium","performance","environmental","biodiversity_abundance","21-50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"272785748","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"272785806","zimbabwe","_3_3_1_5","high","performance","environmental","biodiversity_abundance","More than 50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"272796405","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"272799312","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"272799497","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"272814278","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"272814288","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"272951213","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"272951350","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"272978054","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"272979074","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"272999349","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"272999394","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"272999445","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273000835","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273075329","zimbabwe","_3_3_1_5","medium","performance","environmental","biodiversity_abundance","21-50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273075337","zimbabwe","_3_3_1_5","high","performance","environmental","biodiversity_abundance","More than 50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273077132","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273077277","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273098228","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273098232","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273128598","zimbabwe","_3_3_1_5","high","performance","environmental","biodiversity_abundance","More than 50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273129861","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273145192","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273308473","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273309012","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273344326","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273368670","zimbabwe","_3_3_1_5","high","performance","environmental","biodiversity_abundance","More than 50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273368690","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273386759","zimbabwe","_3_3_1_5","high","performance","environmental","biodiversity_abundance","More than 50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273386767","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273386779","zimbabwe","_3_3_1_5","high","performance","environmental","biodiversity_abundance","More than 50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273387865","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273395819","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273395825","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273437730","zimbabwe","_3_3_1_5","medium","performance","environmental","biodiversity_abundance","21-50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273438050","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273554599","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273581559","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273581588","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273676579","zimbabwe","_3_3_1_5","high","performance","environmental","biodiversity_abundance","More than 50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273676624","zimbabwe","_3_3_1_5","high","performance","environmental","biodiversity_abundance","More than 50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273676899","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273677838","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273694086","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273694095","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273701712","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273701713","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273732786","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273732999","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273781271","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273782166","zimbabwe","_3_3_1_5","none","performance","environmental","biodiversity_abundance","No trees or other woody perennials.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273785016","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273785039","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273785070","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273785077","zimbabwe","_3_3_1_5","medium","performance","environmental","biodiversity_abundance","21-50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273785094","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273785120","zimbabwe","_3_3_1_5","none","performance","environmental","biodiversity_abundance","No trees or other woody perennials.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273785134","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273954914","zimbabwe","_3_3_1_5","none","performance","environmental","biodiversity_abundance","No trees or other woody perennials.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273955054","zimbabwe","_3_3_1_5","medium","performance","environmental","biodiversity_abundance","21-50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273955062","zimbabwe","_3_3_1_5","medium","performance","environmental","biodiversity_abundance","21-50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273955449","zimbabwe","_3_3_1_5","none","performance","environmental","biodiversity_abundance","No trees or other woody perennials.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273955485","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273955679","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273955747","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273957288","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273957290","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273957322","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273962095","zimbabwe","_3_3_1_5","high","performance","environmental","biodiversity_abundance","More than 50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273962216","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273964205","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273973581","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273973585","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273980695","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273981044","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"273981076","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274044677","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274044701","zimbabwe","_3_3_1_5","none","performance","environmental","biodiversity_abundance","No trees or other woody perennials.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274044729","zimbabwe","_3_3_1_5","none","performance","environmental","biodiversity_abundance","No trees or other woody perennials.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274044776","zimbabwe","_3_3_1_5","none","performance","environmental","biodiversity_abundance","No trees or other woody perennials.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274044785","zimbabwe","_3_3_1_5","none","performance","environmental","biodiversity_abundance","No trees or other woody perennials.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274090924","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274119031","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274119079","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274119136","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274119263","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274163561","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274165351","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274169955","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274169989","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274179682","zimbabwe","_3_3_1_5","high","performance","environmental","biodiversity_abundance","More than 50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274186915","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274186917","zimbabwe","_3_3_1_5","none","performance","environmental","biodiversity_abundance","No trees or other woody perennials.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274240765","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274263193","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274272276","zimbabwe","_3_3_1_5","high","performance","environmental","biodiversity_abundance","More than 50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274273122","zimbabwe","_3_3_1_5","medium","performance","environmental","biodiversity_abundance","21-50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
