module,indicator,country,kobo_farmer_id,name_question,type,type_question,list_name,label_question,label_choice,name_choice,score_agroecology_module
agroecology,11_connectivity,zimbabwe,276003242,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Sold livestock production directly to consumers,livestock_0_1_0_0_0_0,5
agroecology,11_connectivity,zimbabwe,276009583,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Sold livestock production in Local market,livestock_0_0_1_0_0_0,3
agroecology,11_connectivity,zimbabwe,276025610,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Did not sell livestock production OR did not produced livestock,NOlivestock_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276025620,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Did not sell livestock production OR did not produced livestock,NOlivestock_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276056134,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Sold livestock production in Local market,livestock_0_0_1_0_0_0,3
agroecology,11_connectivity,zimbabwe,276056555,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Did not sell livestock production OR did not produced livestock,livestock_NA_NA_NA_NA_NA_NA,1
agroecology,11_connectivity,zimbabwe,276057148,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Sold livestock production in Local market,livestock_0_0_1_0_0_0,3
agroecology,11_connectivity,zimbabwe,276058658,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Sold livestock production to a middle man / aggregator,livestock_0_0_0_1_0_0,2
agroecology,11_connectivity,zimbabwe,276076636,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Sold livestock production to a middle man / aggregator,livestock_0_0_0_1_0_0,2
agroecology,11_connectivity,zimbabwe,276076668,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Did not sell livestock production OR did not produced livestock,NOlivestock_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276132361,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Did not sell livestock production OR did not produced livestock,NOlivestock_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276181335,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Sold livestock production directly to consumers,livestock_0_1_0_0_0_0,5
agroecology,11_connectivity,zimbabwe,276184566,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Did not sell livestock production OR did not produced livestock,NOlivestock_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276184637,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Did not sell livestock production OR did not produced livestock,NOlivestock_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276206012,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Did not sell livestock production OR did not produced livestock,livestock_NA_NA_NA_NA_NA_NA,1
agroecology,11_connectivity,zimbabwe,276206041,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Sold livestock production directly to consumers,livestock_0_1_0_0_0_0,5
agroecology,11_connectivity,zimbabwe,276218821,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Did not sell livestock production OR did not produced livestock,livestock_NA_NA_NA_NA_NA_NA,1
agroecology,11_connectivity,zimbabwe,276218982,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Did not sell livestock production OR did not produced livestock,livestock_NA_NA_NA_NA_NA_NA,1
agroecology,11_connectivity,zimbabwe,276241357,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Sold livestock production in Local market,livestock_0_0_1_0_0_0,3
agroecology,11_connectivity,zimbabwe,276241400,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Sold livestock production to a middle man / aggregator,livestock_0_0_0_1_0_0,2
agroecology,11_connectivity,zimbabwe,276519012,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Did not sell livestock production OR did not produced livestock,livestock_NA_NA_NA_NA_NA_NA,1
agroecology,11_connectivity,zimbabwe,276524020,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Sold livestock production to a middle man / aggregator,livestock_0_0_0_1_0_0,2
agroecology,11_connectivity,zimbabwe,276771369,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Did not sell livestock production OR did not produced livestock,livestock_NA_NA_NA_NA_NA_NA,1
agroecology,11_connectivity,zimbabwe,276771508,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Sold livestock production in Local market,livestock_0_0_1_0_0_0,3
agroecology,11_connectivity,zimbabwe,276771578,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Did not sell livestock production OR did not produced livestock,NOlivestock_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276851467,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Did not sell livestock production OR did not produced livestock,NOlivestock_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276851500,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Did not sell livestock production OR did not produced livestock,livestock_NA_NA_NA_NA_NA_NA,1
agroecology,11_connectivity,zimbabwe,276851554,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Sold livestock production in Local market,livestock_0_0_1_0_0_0,3
agroecology,11_connectivity,zimbabwe,276851608,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Did not sell livestock production OR did not produced livestock,livestock_NA_NA_NA_NA_NA_NA,1
agroecology,11_connectivity,zimbabwe,276851610,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Did not sell livestock production OR did not produced livestock,NOlivestock_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276851613,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Did not sell livestock production OR did not produced livestock,NOlivestock_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,278927456,_2_7_1_2,select_multiple,select_multiple,2_7_1_1,"When you sell the produced LIVESTOCK, who do you sell to?",Sold livestock production directly to consumers,livestock_0_1_1_0_0_0,5
agroecology,11_connectivity,zimbabwe,272780329,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,272780344,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,272785748,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,272785806,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,272796405,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,272799312,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,272799497,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,272814278,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,272814288,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,272951213,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,272951350,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,272978054,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,272979074,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,272999349,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,272999394,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,272999445,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273000835,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273075329,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273075337,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273077132,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273077277,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273098228,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273098232,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273128598,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273129861,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273145192,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273308473,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273309012,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273344326,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273368670,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273368690,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273386759,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273386767,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273386779,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273387865,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273395819,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273395825,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273437730,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273438050,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273554599,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273581559,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273581588,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273676579,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273676624,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273676899,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273677838,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273694086,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273694095,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273701712,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273701713,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273732786,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273732999,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273781271,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273782166,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273785016,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273785039,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273785070,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273785077,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273785094,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273785120,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273785134,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273954914,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273955054,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273955062,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273955449,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273955485,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273955679,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273955747,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273957288,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273957290,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273957322,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273962095,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273962216,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273964205,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273973581,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273973585,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273980695,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273981044,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,273981076,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274044677,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274044701,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274044729,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274044776,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274044785,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274090924,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274119031,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274119079,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274119136,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274119263,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274163561,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274165351,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274169955,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274169989,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274179682,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274186915,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274186917,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
