,module,indicator,country,kobo_id,name_question,type,type_question,list_name,label_question,label_choice,name_choice,score_agroecology_module
10354,agroecology,7_economic_diversification,zimbabwe,273732999,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10355,agroecology,7_economic_diversification,zimbabwe,273781271,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10356,agroecology,7_economic_diversification,zimbabwe,273782166,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10357,agroecology,7_economic_diversification,zimbabwe,273785016,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10358,agroecology,7_economic_diversification,zimbabwe,273785039,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10359,agroecology,7_economic_diversification,zimbabwe,273785070,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10360,agroecology,7_economic_diversification,zimbabwe,273785077,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10361,agroecology,7_economic_diversification,zimbabwe,273785094,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10362,agroecology,7_economic_diversification,zimbabwe,273785120,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10363,agroecology,7_economic_diversification,zimbabwe,273785134,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10364,agroecology,7_economic_diversification,zimbabwe,273954914,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10365,agroecology,7_economic_diversification,zimbabwe,273955054,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10366,agroecology,7_economic_diversification,zimbabwe,273955062,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10367,agroecology,7_economic_diversification,zimbabwe,273955449,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10368,agroecology,7_economic_diversification,zimbabwe,273955485,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10369,agroecology,7_economic_diversification,zimbabwe,273955679,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10370,agroecology,7_economic_diversification,zimbabwe,273955747,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10371,agroecology,7_economic_diversification,zimbabwe,273957288,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10372,agroecology,7_economic_diversification,zimbabwe,273957290,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10373,agroecology,7_economic_diversification,zimbabwe,273957322,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10374,agroecology,7_economic_diversification,zimbabwe,273962095,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10375,agroecology,7_economic_diversification,zimbabwe,273962216,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10376,agroecology,7_economic_diversification,zimbabwe,273964205,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10377,agroecology,7_economic_diversification,zimbabwe,273973581,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10378,agroecology,7_economic_diversification,zimbabwe,273973585,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10379,agroecology,7_economic_diversification,zimbabwe,273980695,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10380,agroecology,7_economic_diversification,zimbabwe,273981044,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10381,agroecology,7_economic_diversification,zimbabwe,273981076,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10382,agroecology,7_economic_diversification,zimbabwe,274044677,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10383,agroecology,7_economic_diversification,zimbabwe,274044701,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10384,agroecology,7_economic_diversification,zimbabwe,274044729,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10385,agroecology,7_economic_diversification,zimbabwe,274044776,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10386,agroecology,7_economic_diversification,zimbabwe,274044785,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10387,agroecology,7_economic_diversification,zimbabwe,274090924,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10388,agroecology,7_economic_diversification,zimbabwe,274119031,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10389,agroecology,7_economic_diversification,zimbabwe,274119079,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10390,agroecology,7_economic_diversification,zimbabwe,274119136,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10391,agroecology,7_economic_diversification,zimbabwe,274119263,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10392,agroecology,7_economic_diversification,zimbabwe,274163561,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10393,agroecology,7_economic_diversification,zimbabwe,274165351,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10394,agroecology,7_economic_diversification,zimbabwe,274169955,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10395,agroecology,7_economic_diversification,zimbabwe,274169989,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10396,agroecology,7_economic_diversification,zimbabwe,274179682,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10397,agroecology,7_economic_diversification,zimbabwe,274186915,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10398,agroecology,7_economic_diversification,zimbabwe,274186917,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10399,agroecology,7_economic_diversification,zimbabwe,274240765,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10400,agroecology,7_economic_diversification,zimbabwe,274263193,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10401,agroecology,7_economic_diversification,zimbabwe,274272276,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10402,agroecology,7_economic_diversification,zimbabwe,274273122,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10403,agroecology,7_economic_diversification,zimbabwe,274287150,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10404,agroecology,7_economic_diversification,zimbabwe,274573109,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10405,agroecology,7_economic_diversification,zimbabwe,274573130,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10406,agroecology,7_economic_diversification,zimbabwe,274575514,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 4 sources of income,4,4
10407,agroecology,7_economic_diversification,zimbabwe,274575712,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10408,agroecology,7_economic_diversification,zimbabwe,274576250,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10409,agroecology,7_economic_diversification,zimbabwe,274576259,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10410,agroecology,7_economic_diversification,zimbabwe,274576491,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10411,agroecology,7_economic_diversification,zimbabwe,274594830,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10412,agroecology,7_economic_diversification,zimbabwe,274594938,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10413,agroecology,7_economic_diversification,zimbabwe,274617124,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10414,agroecology,7_economic_diversification,zimbabwe,274617146,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10415,agroecology,7_economic_diversification,zimbabwe,274665075,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10416,agroecology,7_economic_diversification,zimbabwe,274665098,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10417,agroecology,7_economic_diversification,zimbabwe,274879806,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10418,agroecology,7_economic_diversification,zimbabwe,274883395,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10419,agroecology,7_economic_diversification,zimbabwe,274883537,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10420,agroecology,7_economic_diversification,zimbabwe,274886561,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10421,agroecology,7_economic_diversification,zimbabwe,274890580,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10422,agroecology,7_economic_diversification,zimbabwe,274895804,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10423,agroecology,7_economic_diversification,zimbabwe,274902110,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10424,agroecology,7_economic_diversification,zimbabwe,274905629,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10425,agroecology,7_economic_diversification,zimbabwe,274915240,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10426,agroecology,7_economic_diversification,zimbabwe,274915261,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10427,agroecology,7_economic_diversification,zimbabwe,274915272,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10428,agroecology,7_economic_diversification,zimbabwe,274915281,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10429,agroecology,7_economic_diversification,zimbabwe,275184810,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10430,agroecology,7_economic_diversification,zimbabwe,275185887,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10431,agroecology,7_economic_diversification,zimbabwe,275188124,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10432,agroecology,7_economic_diversification,zimbabwe,275190625,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10433,agroecology,7_economic_diversification,zimbabwe,275190637,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10434,agroecology,7_economic_diversification,zimbabwe,275217941,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10435,agroecology,7_economic_diversification,zimbabwe,275218245,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10436,agroecology,7_economic_diversification,zimbabwe,275219208,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10437,agroecology,7_economic_diversification,zimbabwe,275219329,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10438,agroecology,7_economic_diversification,zimbabwe,275233962,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10439,agroecology,7_economic_diversification,zimbabwe,275234002,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10440,agroecology,7_economic_diversification,zimbabwe,275477905,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10441,agroecology,7_economic_diversification,zimbabwe,275478105,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10442,agroecology,7_economic_diversification,zimbabwe,275481309,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10443,agroecology,7_economic_diversification,zimbabwe,275481379,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10444,agroecology,7_economic_diversification,zimbabwe,275499519,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10445,agroecology,7_economic_diversification,zimbabwe,275500098,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10446,agroecology,7_economic_diversification,zimbabwe,275519626,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10447,agroecology,7_economic_diversification,zimbabwe,275519706,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10448,agroecology,7_economic_diversification,zimbabwe,275533524,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10449,agroecology,7_economic_diversification,zimbabwe,275533585,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10450,agroecology,7_economic_diversification,zimbabwe,275558655,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10451,agroecology,7_economic_diversification,zimbabwe,275558664,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10452,agroecology,7_economic_diversification,zimbabwe,275595056,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10453,agroecology,7_economic_diversification,zimbabwe,275596442,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10454,agroecology,7_economic_diversification,zimbabwe,275596530,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10455,agroecology,7_economic_diversification,zimbabwe,275596540,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10456,agroecology,7_economic_diversification,zimbabwe,275596546,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10457,agroecology,7_economic_diversification,zimbabwe,275740254,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10458,agroecology,7_economic_diversification,zimbabwe,275740287,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10459,agroecology,7_economic_diversification,zimbabwe,275740299,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10460,agroecology,7_economic_diversification,zimbabwe,275792771,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10461,agroecology,7_economic_diversification,zimbabwe,275792819,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10462,agroecology,7_economic_diversification,zimbabwe,275792865,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10463,agroecology,7_economic_diversification,zimbabwe,275792879,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10464,agroecology,7_economic_diversification,zimbabwe,275793251,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10465,agroecology,7_economic_diversification,zimbabwe,275793961,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10466,agroecology,7_economic_diversification,zimbabwe,275802604,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10467,agroecology,7_economic_diversification,zimbabwe,275802701,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10468,agroecology,7_economic_diversification,zimbabwe,275829210,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10469,agroecology,7_economic_diversification,zimbabwe,275830068,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10470,agroecology,7_economic_diversification,zimbabwe,275853249,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10471,agroecology,7_economic_diversification,zimbabwe,275853257,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10472,agroecology,7_economic_diversification,zimbabwe,276003238,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10473,agroecology,7_economic_diversification,zimbabwe,276003242,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10474,agroecology,7_economic_diversification,zimbabwe,276009583,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10475,agroecology,7_economic_diversification,zimbabwe,276025610,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10476,agroecology,7_economic_diversification,zimbabwe,276025620,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10477,agroecology,7_economic_diversification,zimbabwe,276056134,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10478,agroecology,7_economic_diversification,zimbabwe,276056555,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10479,agroecology,7_economic_diversification,zimbabwe,276057148,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10480,agroecology,7_economic_diversification,zimbabwe,276058658,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10481,agroecology,7_economic_diversification,zimbabwe,276076636,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10482,agroecology,7_economic_diversification,zimbabwe,276076668,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10483,agroecology,7_economic_diversification,zimbabwe,276132361,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10484,agroecology,7_economic_diversification,zimbabwe,276181335,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10485,agroecology,7_economic_diversification,zimbabwe,276184566,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10486,agroecology,7_economic_diversification,zimbabwe,276184637,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10487,agroecology,7_economic_diversification,zimbabwe,276206012,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10488,agroecology,7_economic_diversification,zimbabwe,276206041,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10489,agroecology,7_economic_diversification,zimbabwe,276218821,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10490,agroecology,7_economic_diversification,zimbabwe,276218982,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10491,agroecology,7_economic_diversification,zimbabwe,276241357,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10492,agroecology,7_economic_diversification,zimbabwe,276241400,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10493,agroecology,7_economic_diversification,zimbabwe,276519012,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10494,agroecology,7_economic_diversification,zimbabwe,276524020,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 3 sources of income,3,3
10495,agroecology,7_economic_diversification,zimbabwe,276771369,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10496,agroecology,7_economic_diversification,zimbabwe,276771508,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10497,agroecology,7_economic_diversification,zimbabwe,276771578,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10498,agroecology,7_economic_diversification,zimbabwe,276851467,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10499,agroecology,7_economic_diversification,zimbabwe,276851500,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10500,agroecology,7_economic_diversification,zimbabwe,276851554,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10501,agroecology,7_economic_diversification,zimbabwe,276851608,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10502,agroecology,7_economic_diversification,zimbabwe,276851610,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10503,agroecology,7_economic_diversification,zimbabwe,276851613,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 1 source of income,1,1
10504,agroecology,7_economic_diversification,zimbabwe,278927456,_2_4_1,select_multiple,select_multiple,2_4_1,**Please select all the sources of income for your household?**,Household has 2 sources of income,2,2
10505,agroecology,3_soil_health,zimbabwe,272780329,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10506,agroecology,3_soil_health,zimbabwe,272780344,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10507,agroecology,3_soil_health,zimbabwe,272785748,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10508,agroecology,3_soil_health,zimbabwe,272785806,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Implementing 4 or more practices to improve soil quality and health,4,5
10509,agroecology,3_soil_health,zimbabwe,272796405,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Implementing 4 or more practices to improve soil quality and health,7,5
10510,agroecology,3_soil_health,zimbabwe,272799312,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10511,agroecology,3_soil_health,zimbabwe,272799497,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Implementing 4 or more practices to improve soil quality and health,4,5
10512,agroecology,3_soil_health,zimbabwe,272814278,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10513,agroecology,3_soil_health,zimbabwe,272814288,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10514,agroecology,3_soil_health,zimbabwe,272951213,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Implementing 2 practices to improve soil quality and health,2,3
10515,agroecology,3_soil_health,zimbabwe,272951350,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Implementing 4 or more practices to improve soil quality and health,4,5
10516,agroecology,3_soil_health,zimbabwe,272978054,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10517,agroecology,3_soil_health,zimbabwe,272979074,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
